date,chlorophyll_a,temperature,dissolved_oxygen,pH,Salinity,Turbidity,conductivity
2023-11-24 15:00:00,4.141,26.022,7.453,8.039,35.693,6.14943661971831,54.031
2023-11-24 15:30:00,3.605,26.228,7.121,8.01,35.791,6.110647887323944,54.17
2023-11-24 16:00:00,3.692,26.22,7.133,8.026,35.723,6.0718591549295775,54.079
2023-11-24 16:30:00,4.276,26.219,7.326,8.026,35.73,6.033070422535212,54.087
2023-11-24 17:00:00,5.079,26.102,7.474,8.033,35.61,5.994281690140845,53.922
2023-11-24 17:30:00,4.64,26.05,7.357,8.036,35.605,5.955492957746479,53.914
2023-11-24 18:00:00,6.041,26.04,7.442,8.03,35.724,5.916704225352113,54.073
2023-11-24 18:30:00,5.554,26.013,7.13,8.011,35.717,5.877915492957746,54.063
2023-11-24 19:00:00,2.876,25.957,6.661,7.983,35.669,5.8391267605633805,53.996
2023-11-24 19:30:00,5.904,25.944,6.831,8.008,35.677,5.800338028169014,54.007
2023-11-24 20:00:00,2.122,25.912,6.73,7.998,35.702,5.761549295774648,54.039
2023-11-24 20:30:00,2.322,25.846,6.109,7.963,35.729,5.722760563380282,54.074
2023-11-24 21:00:00,1.736,25.785,6.391,7.98,35.708,5.683971830985915,54.043
2023-11-24 21:30:00,2.109,25.776,6.223,7.97,35.703,5.645183098591549,54.036
2023-11-24 22:00:00,1.826,25.757,6.571,7.992,35.698,5.606394366197183,54.029
2023-11-24 22:30:00,2.543,25.732,6.59,7.992,35.698,5.567605633802817,54.028
2023-11-24 23:00:00,2.528,25.728,6.548,7.994,35.697,5.528816901408451,54.026
2023-11-24 23:30:00,1.919,25.709,6.5,7.986,35.687,5.490028169014085,54.012
2023-11-25 00:00:00,1.746,25.705,6.158,7.97,35.697,5.451239436619718,54.026
2023-11-25 00:30:00,2.448,25.684,6.193,7.98,35.699,5.4124507042253525,54.027
2023-11-25 01:00:00,1.634,25.679,6.03,7.97,35.699,5.373661971830986,54.027
2023-11-25 01:30:00,1.056,25.652,6.066800000000001,7.948,35.703,5.33487323943662,54.032
2023-11-25 02:00:00,0.627,25.626,6.1036,7.949,35.7,5.296084507042254,54.027
2023-11-25 02:30:00,1.248,25.601,6.1404000000000005,7.95,35.704,5.257295774647887,54.032
2023-11-25 03:00:00,1.206,25.588,6.1772,7.949,35.705,5.218507042253521,54.032
2023-11-25 03:30:00,2.486,25.558,6.214,7.982,35.702,5.179718309859155,54.028
2023-11-25 04:00:00,2.196,25.506,6.345,7.988,35.71,5.140929577464789,54.036
2023-11-25 04:30:00,2.829,25.411,6.333,7.991,35.719,5.102140845070423,54.046
2023-11-25 05:00:00,3.408,25.268,6.151,7.99,35.704,5.063352112676056,54.021
2023-11-25 05:30:00,2.156,25.233,6.139222222222222,7.966,35.705,5.02456338028169,54.021
2023-11-25 06:00:00,2.492,25.217,6.1274444444444445,7.979,35.71,4.985774647887324,54.026
2023-11-25 06:30:00,2.02,25.168,6.115666666666667,7.975,35.723,4.946985915492958,54.043
2023-11-25 07:00:00,1.737,25.136,6.103888888888889,7.977,35.74,4.908197183098592,54.065
2023-11-25 07:30:00,0.99,25.192,6.092111111111111,7.974,35.737,4.869408450704226,54.062
2023-11-25 08:00:00,1.451,25.188,6.080333333333333,7.964,35.756,4.830619718309859,54.088
2023-11-25 08:30:00,0.928,25.169,6.068555555555555,7.96,35.766,4.791830985915492,54.101
2023-11-25 09:00:00,1.09,25.153,6.056777777777778,7.974,35.775,4.753042253521127,54.112
2023-11-25 09:30:00,1.476,25.161,6.045,7.978,35.782,4.694859154929578,54.122
2023-11-25 10:00:00,0.96,25.196,6.021,7.973,35.796,4.636676056338028,54.141
2023-11-25 10:30:00,1.381,25.31,6.214,7.987,35.797,4.597887323943661,54.147
2023-11-25 11:00:00,1.95,25.477,6.496,7.996,35.772,4.559098591549295,54.119
2023-11-25 11:30:00,1.941,25.527,6.489,7.998,35.775,4.5203098591549296,54.125
2023-11-25 12:00:00,2.821,25.542,6.49,7.997,35.783,4.481521126760564,54.136
2023-11-25 12:30:00,3.05,25.523,6.615,8.003,35.776,4.442732394366197,54.125
2023-11-25 13:00:00,3.85,25.502,6.623,8.006,35.775,4.40394366197183,54.123
2023-11-25 13:30:00,3.047,25.492,6.644,8.0,35.843,4.365154929577464,54.214
2023-11-25 14:00:00,4.608,25.507,6.694,8.001,35.803,4.326366197183098,54.162
2023-11-25 14:30:00,4.025,25.508,6.677,7.999,35.782,4.287577464788733,54.133
2023-11-25 15:00:00,3.063,25.515,6.816,8.008,35.8,4.248788732394366,54.157
2023-11-25 15:30:00,2.901,25.543,6.784,8.014,35.804,4.21,54.164
2023-11-25 16:00:00,5.469,25.557,7.045,8.024,35.806,3.356,54.167
2023-11-25 16:30:00,5.611,25.556,7.132,8.022,35.802,3.361,54.162
2023-11-25 17:00:00,5.517,25.52,7.308,8.042,35.789,3.024,54.143
2023-11-25 17:30:00,7.914,25.51,7.19,8.032,35.791,3.424,54.145
2023-11-25 18:00:00,7.08,25.458,7.043,8.024,35.782,2.945,54.131
2023-11-25 18:30:00,7.432,25.377,7.021,8.019,35.755,3.07,54.093
2023-11-25 19:00:00,3.647,25.339,6.589,7.986,35.781,2.928,54.127
2023-11-25 19:30:00,1.786,25.305,6.342,7.973,35.778,2.012,54.12
2023-11-25 20:00:00,2.147,25.289,6.230499999999999,7.952,35.788,1.914,54.134
2023-11-25 20:30:00,1.678,25.263,6.119,7.962,35.776,1.626,54.117
2023-11-25 21:00:00,1.106,25.245,6.1425,7.9715,35.806,1.55,54.157
2023-11-25 21:30:00,2.72,25.21,6.166,7.981,35.842,1.656,54.204
2023-11-25 22:00:00,1.81,25.229,6.094,7.975,35.772,1.708,54.111
2023-11-25 22:30:00,2.138,25.205,6.242,7.981,35.774,1.559,54.113
2023-11-25 23:00:00,3.986,25.218,6.243,7.982,35.789,1.853,54.133
2023-11-25 23:30:00,1.878,25.201,6.1705000000000005,7.967,35.791,1.617,54.135
2023-11-26 00:00:00,2.286,25.174,6.098,7.982,35.786,1.92,54.127
2023-11-26 00:30:00,1.993,25.17,6.093666666666667,7.948,35.802,1.822,54.149
2023-11-26 01:00:00,1.497,25.136,6.089333333333333,7.952,35.813,1.603,54.162
2023-11-26 01:30:00,1.244,25.115,6.085,7.921,35.839,1.456,54.197
2023-11-26 02:00:00,1.326,25.08,6.080666666666667,7.917,35.823,2.001,54.174
2023-11-26 02:30:00,0.873,25.048,6.076333333333333,7.905,35.794,1.782,54.135
2023-11-26 03:00:00,2.336,25.01,6.072,7.92,35.835,1.769,54.188
2023-11-26 03:30:00,2.242,24.973,6.067666666666667,7.939,35.799,2.411,54.139
2023-11-26 04:00:00,2.966,25.004,6.0633333333333335,7.961,35.809,2.741,54.153
2023-11-26 04:30:00,3.985,24.972,6.059,7.964,35.8,3.495,54.14
2023-11-26 05:00:00,3.498,24.966,6.054666666666667,7.969,35.815,3.322,54.16
2023-11-26 05:30:00,2.784,24.897,6.050333333333333,7.971,35.8,5.075,54.137
2023-11-26 06:00:00,2.927,24.857,6.045999999999999,7.967,35.796,4.447,54.131
2023-11-26 06:30:00,2.818,24.882,6.041666666666666,7.941,35.795,4.52,54.13
2023-11-26 07:00:00,1.256,24.94,6.037333333333333,7.928,35.825,3.625,54.172
2023-11-26 07:30:00,1.256,24.971,6.033,7.928,35.814,3.209,54.159
2023-11-26 08:00:00,1.573,25.046,6.028666666666666,7.935,35.797,3.24,54.139
2023-11-26 08:30:00,0.787,25.094,6.024333333333333,7.944,35.792,3.112,54.133
2023-11-26 09:00:00,1.004,25.266,6.017833333333333,7.953,35.855,3.199,54.223
2023-11-26 09:30:00,1.203,25.352,6.011333333333333,7.954,35.814,3.402,54.171
2023-11-26 10:00:00,1.011,25.385,6.007,7.962,35.831,2.794,54.195
2023-11-26 10:30:00,0.959,25.362,6.01675,7.95,35.852,3.337,54.222
2023-11-26 11:00:00,0.489,25.825,6.0265,7.936,35.824,3.504,54.2
2023-11-26 11:30:00,1.048,25.633,6.03625,7.947,35.922,3.034,54.325
2023-11-26 12:00:00,1.41,25.625,6.046,7.953,35.842,3.534,54.217
2023-11-26 12:30:00,1.1,25.44,6.082,7.961,35.842,2.457,54.211
2023-11-26 13:00:00,1.505,25.631,6.146,7.958,35.931,3.189,54.337
2023-11-26 13:30:00,2.969,25.468,6.288,7.974,35.938,4.055,54.341
2023-11-26 14:00:00,1.994,25.814,6.206,7.958,35.816,3.588,54.189
2023-11-26 14:30:00,3.092,25.673,6.466,7.983,35.85,3.585,54.23
2023-11-26 15:00:00,2.024,25.886,6.34,7.949,35.878,2.304,54.275
2023-11-26 15:30:00,2.39,25.787,6.214,7.95,35.943,1.959,54.358
2023-11-26 16:00:00,4.061,25.647,6.687,8.001,35.879,2.666,54.268
2023-11-26 16:30:00,2.374,25.78,6.552,7.973,35.862,1.915,54.25
2023-11-26 17:00:00,3.535,25.72,7.151,8.006,35.884,3.122,54.277
2023-11-26 17:30:00,3.644,25.744,7.344,8.023,35.884,3.012,54.278
2023-11-26 18:00:00,5.354,25.768,7.214,8.017,35.89,3.223,54.287
2023-11-26 18:30:00,6.391,25.693,7.239,8.013,35.927,2.955,54.334
2023-11-26 19:00:00,5.326,25.664,6.963,8.002,35.95,3.31,54.363
2023-11-26 19:30:00,5.456,25.65,7.095,8.008,35.875,3.107,54.263
2023-11-26 20:00:00,5.938,25.607,6.909,8.002,35.986,2.907,54.41
2023-11-26 20:30:00,1.369,25.563,6.384,7.972,35.955,1.623,54.368
2023-11-26 21:00:00,1.422,25.522,6.349,7.973,35.865,1.428,54.245
2023-11-26 21:30:00,1.254,25.489,6.235,7.962,35.871,1.762,54.251
2023-11-26 22:00:00,1.168,25.466,6.182,7.96,35.863,1.697,54.241
2023-11-26 22:30:00,1.416,25.441,6.264,7.967,35.814,2.386,54.174
2023-11-26 23:00:00,2.881,25.359,6.312,7.978,35.725,2.171,54.052
2023-11-26 23:30:00,2.285,25.316,6.046,7.96,35.723,1.786,54.047
2023-11-27 00:00:00,1.948,25.267,6.122,7.964,35.899,1.766,54.282
2023-11-27 00:30:00,2.228,25.246,6.182,7.971,35.82,2.065,54.175
2023-11-27 01:00:00,1.727,25.228,6.1697500000000005,7.952,35.866,1.631,54.237
2023-11-27 01:30:00,1.143,25.183,6.157500000000001,7.951,35.85,1.373,54.214
2023-11-27 02:00:00,1.276,25.159,6.145250000000001,7.941,35.74,1.657,54.066
2023-11-27 02:30:00,1.074,25.13,6.133,7.929,35.892,1.399,54.269
2023-11-27 03:00:00,0.52,25.099,6.12075,7.902,35.948,1.32,54.343
2023-11-27 03:30:00,1.076,25.072,6.1085,7.922,35.96,1.123,54.358
2023-11-27 04:00:00,0.319,25.04,6.09625,7.942,35.919,1.313,54.302
2023-11-27 04:30:00,2.156,24.992,6.0840000000000005,7.962,35.887,2.047,54.257
2023-11-27 05:00:00,2.448,24.995,6.07175,7.973,35.886,2.512,54.257
2023-11-27 05:30:00,2.677,25.0,6.0595,7.968,35.897,2.228,54.271
2023-11-27 06:00:00,2.198,24.993,6.04725,7.969,35.906,2.662,54.284
2023-11-27 06:30:00,2.828,25.045,6.035,7.972,35.904,3.897,54.282
2023-11-27 07:00:00,2.113,25.098,6.054444444444445,7.965,35.911,3.422,54.293
2023-11-27 07:30:00,1.934,25.169,6.073888888888889,7.965,35.921,3.004,54.308
2023-11-27 08:00:00,1.216,25.298,6.093333333333334,7.956,35.937,2.787,54.334
2023-11-27 08:30:00,0.551,25.336,6.112777777777778,7.937,35.942,2.165,54.342
2023-11-27 09:00:00,0.485,25.314,6.132222222222223,7.931,35.925,1.762,54.319
2023-11-27 09:30:00,1.02,25.322,6.161388888888888,7.951,35.937,2.631,54.335
2023-11-27 10:00:00,1.111,25.249,6.190555555555555,7.943,35.894,2.696,54.275
2023-11-27 10:30:00,0.384,25.503,6.21,7.968,35.913,2.519,54.309
2023-11-27 11:00:00,0.401,25.445,6.054,7.95,35.917,2.131,54.312
2023-11-27 11:30:00,0.25,25.787,6.06575,7.935,35.903,2.092,54.305
2023-11-27 12:00:00,0.692,25.75,6.077500000000001,7.939,35.911,1.92,54.314
2023-11-27 12:30:00,0.769,25.762,6.08925,7.931,35.861,1.851,54.247
2023-11-27 13:00:00,1.374,26.354,6.101,7.949,35.978,2.233,54.425
2023-11-27 13:30:00,1.319,26.346,6.276,7.944,35.947,1.996,54.384
2023-11-27 14:00:00,0.899,26.13,6.335,7.947,35.952,1.941,54.382
2023-11-27 14:30:00,0.897,26.619,6.277,7.947,35.973,1.864,54.428
2023-11-27 15:00:00,1.554,26.243,6.276,7.953,35.9445,1.884,54.581
2023-11-27 15:30:00,1.651,26.184,6.02,7.937,35.916,1.944,54.336
2023-11-27 16:00:00,2.105,26.048,6.07375,7.926,35.954,2.027,54.383
2023-11-27 16:30:00,1.761,26.372,6.1275,7.912,35.967,1.465,54.411
2023-11-27 17:00:00,2.759,26.1,6.18125,7.913,35.931,1.381,54.353
2023-11-27 17:30:00,1.514,26.141,6.235,7.949,35.927,2.11,54.35
2023-11-27 18:00:00,2.28,25.895,6.664,7.985,35.956,2.885,54.379
2023-11-27 18:30:00,4.881,25.849,6.784,7.993,35.931,2.897,54.345
2023-11-27 19:00:00,4.691,25.819,6.733,7.988,35.962,3.148,54.385
2023-11-27 19:30:00,3.707,25.852,6.556,7.978,35.976,2.959,54.405
2023-11-27 20:00:00,1.645,25.864,6.438,7.971,35.952,2.4,54.373
2023-11-27 20:30:00,1.065,25.861,6.4222,7.93,35.946,1.925,54.365
2023-11-27 21:00:00,0.697,25.859,6.4064,7.917,35.959,1.481,54.383
2023-11-27 21:30:00,0.6553333333333333,25.861,6.3906,7.91725,35.999,1.303,54.436
2023-11-27 22:00:00,0.6136666666666666,25.846,6.3748,7.9175,35.9615,1.155,54.443
2023-11-27 22:30:00,0.572,25.943,6.359,7.91775,35.924,1.226,54.338
2023-11-27 23:00:00,0.951,26.017,6.3432,7.918,35.904,1.488,54.314
2023-11-27 23:30:00,1.038,26.055,6.3274,7.931,35.91,1.223,54.323
2023-11-28 00:00:00,1.214,26.013,6.311599999999999,7.931,35.898,1.445,54.306
2023-11-28 00:30:00,0.459,26.028,6.2958,7.924,35.912,1.224,54.325
2023-11-28 01:00:00,0.215,26.0,6.279999999999999,7.924,35.895,1.367,54.302
2023-11-28 01:30:00,0.317,25.936,6.2642,7.914,35.913,1.311,54.324
2023-11-28 02:00:00,0.106,25.89,6.2484,7.918,35.922,1.29,54.334
2023-11-28 02:30:00,0.43,25.839,6.2326,7.909000000000001,35.911,1.415,54.317
2023-11-28 03:00:00,0.131,25.803,6.2168,7.9,35.92,1.079,54.328
2023-11-28 03:30:00,0.279,25.769,6.201,7.901,35.944,1.135,54.359
2023-11-28 04:00:00,0.3853333333333333,25.72,6.1852,7.902,35.911,1.16,54.313
2023-11-28 04:30:00,0.4916666666666667,25.69,6.1694,7.903,35.961,1.047,54.379
2023-11-28 05:00:00,0.598,25.658,6.1536,7.904,35.959,1.69,54.376
2023-11-28 05:30:00,1.849,25.655,6.1378,7.956,35.934,1.879,54.342
2023-11-28 06:00:00,1.551,25.642,6.122,7.967,35.94,1.981,54.35
2023-11-28 06:30:00,1.318,25.631,6.125434782608696,7.949,35.929,2.18,54.335
2023-11-28 07:00:00,1.827,25.607,6.128869565217391,7.949,35.931,2.752,54.337
2023-11-28 07:30:00,1.707,25.696,6.132304347826087,7.942,35.971,3.139,54.393
2023-11-28 08:00:00,1.874,25.73,6.135739130434782,7.952,35.978,3.088,54.404
2023-11-28 08:30:00,0.763,25.758,6.139173913043478,7.941,35.971000000000004,2.762,54.518
2023-11-28 09:00:00,0.391,25.796,6.142608695652174,7.927,35.964,2.132,54.387
2023-11-28 09:30:00,0.413,25.806,6.147760869565218,7.9175,35.96,2.285,54.382
2023-11-28 10:00:00,0.374,25.81,6.152913043478261,7.908,35.948,2.097,54.366
2023-11-28 10:30:00,0.388,25.847,6.156347826086956,7.926,35.949,1.904,54.369
2023-11-28 11:00:00,0.298,25.886,6.159782608695652,7.936,35.958,1.684,54.382
2023-11-28 11:30:00,0.647,25.895,6.163217391304348,7.927,35.94,1.644,54.358
2023-11-28 12:00:00,0.996,25.899,6.166652173913043,7.948,35.957,1.909,54.381
2023-11-28 12:30:00,0.931,25.872,6.170086956521739,7.953,35.968,1.971,54.395
2023-11-28 13:00:00,1.418,25.898,6.173521739130434,7.964,35.981,2.478,54.414
2023-11-28 13:30:00,0.526,25.93,6.17695652173913,7.952,35.974,1.799,54.405
2023-11-28 14:00:00,0.703,25.871,6.180391304347825,7.951,35.987,2.227,54.42
2023-11-28 14:30:00,0.69,25.834,6.183826086956522,7.956,35.982,1.981,54.412
2023-11-28 15:00:00,0.674,25.865,6.187260869565217,7.946,35.952,1.458,54.373
2023-11-28 15:30:00,0.961,25.841,6.190695652173913,7.948,35.921,1.691,54.33
2023-11-28 16:00:00,1.069,25.852,6.1941304347826085,7.952,35.964,1.55,54.389
2023-11-28 16:30:00,1.42,25.838,6.197565217391304,7.929,35.999,2.193,54.435
2023-11-28 17:00:00,3.063,25.859,6.201,7.978,35.944,2.01,54.362
2023-11-28 17:30:00,2.998,25.851,6.312,7.981,35.944,2.201,54.362
2023-11-28 18:00:00,1.331,25.73,6.1985,7.96,35.827,1.499,54.201
2023-11-28 18:30:00,1.959,25.713,6.085,7.961,35.914,2.063,54.317
2023-11-28 19:00:00,3.563,25.656,6.151,7.962,35.81,2.781,54.175
2023-11-28 19:30:00,3.879,25.571,6.146,7.97,35.676,2.613,53.993
2023-11-28 20:00:00,3.644,25.559,6.14,7.967,35.658,2.697,53.968
2023-11-28 20:30:00,2.621,25.521,6.081,7.964,35.633,2.332,53.933
2023-11-28 21:00:00,2.254,25.481,6.101,7.959,35.625,2.459,53.921
2023-11-28 21:30:00,2.476,25.253,6.121,7.955,35.5,2.598,53.746
2023-11-28 22:00:00,2.844,25.305,6.141,7.976,35.466,3.804,53.702
2023-11-28 22:30:00,2.36,25.269,6.034,7.97,35.404,3.125,53.618
2023-11-28 23:00:00,2.121,25.179,6.043448275862069,7.973,35.433,2.634,53.654
2023-11-28 23:30:00,1.765,25.166,6.052896551724138,7.959,35.532,2.943,53.786
2023-11-29 00:00:00,1.04,25.145,6.062344827586207,7.936,35.577,2.044,53.846
2023-11-29 00:30:00,1.517,25.061,6.071793103448275,7.943,35.442,1.771,53.662
2023-11-29 01:00:00,1.444,25.05,6.081241379310344,7.945,35.399,1.604,53.604
2023-11-29 01:30:00,1.343,25.084,6.0906896551724135,7.934,35.527,1.679,53.776
2023-11-29 02:00:00,0.674,25.086,6.1001379310344825,7.932,35.536,1.604,53.789
2023-11-29 02:30:00,0.629,25.042,6.109586206896552,7.907,35.549,1.403,53.806
2023-11-29 03:00:00,0.24,25.057,6.119034482758621,7.909499999999999,35.497,1.33,53.736
2023-11-29 03:30:00,0.469,25.081,6.12848275862069,7.912,35.485,1.258,53.721
2023-11-29 04:00:00,0.682,24.829,6.137931034482758,7.938,34.839,1.334,52.843
2023-11-29 04:30:00,1.159,24.699,6.147379310344827,7.948,34.815,1.816,52.806
2023-11-29 05:00:00,1.15,24.772,6.156827586206896,7.95,35.075,1.562,53.159
2023-11-29 05:30:00,0.862,24.679,6.166275862068965,7.953,35.089,1.765,53.175
2023-11-29 06:00:00,0.554,24.674,6.175724137931034,7.944,34.99,1.963,53.042
2023-11-29 06:30:00,0.569,24.771,6.185172413793104,7.951,35.137,1.704,53.243
2023-11-29 07:00:00,0.654,24.966,6.1946206896551725,7.948,35.378,1.65,53.573
2023-11-29 07:30:00,0.849,24.716,6.204068965517241,7.965,35.159,1.708,53.271
2023-11-29 08:00:00,1.049,24.815,6.21351724137931,7.954,35.211,1.852,53.343
2023-11-29 08:30:00,1.14,24.987,6.222965517241379,7.942,35.331,1.915,53.511
2023-11-29 09:00:00,0.606,25.125,6.232413793103448,7.936,35.382,1.971,53.583
2023-11-29 09:30:00,0.406,25.322,6.246586206896552,7.929,35.337,4.498,53.529
2023-11-29 10:00:00,0.548,25.408,6.260758620689655,7.942,35.417,1.733,53.639
2023-11-29 10:30:00,0.592,25.34,6.270206896551724,7.949,35.437,2.057,53.664
2023-11-29 11:00:00,0.477,25.411,6.279655172413793,7.951,35.393,1.493,53.607
2023-11-29 11:30:00,0.426,25.604,6.289103448275862,7.938,35.408,1.788,53.634
2023-11-29 12:00:00,0.585,25.694,6.298551724137931,7.946,35.426,2.134,53.661
2023-11-29 12:30:00,1.391,25.493,6.308,7.983,35.416,4.817,53.641
2023-11-29 13:00:00,0.22,25.692,6.223,7.969,35.503,1.72,53.764
2023-11-29 13:30:00,0.459,25.585,6.182,7.974,35.462,1.808,53.705
2023-11-29 14:00:00,1.047,25.762,6.283,7.972,35.525,1.86,53.796
2023-11-29 14:30:00,0.422,25.971,6.054,7.941,35.458,1.649,53.713
2023-11-29 15:00:00,0.699,26.107,6.142,7.945,35.522,2.046,53.804
2023-11-29 15:30:00,1.101,25.883,6.136,7.953,35.534,2.63,53.813
2023-11-29 16:00:00,0.946,26.34,6.154222222222223,7.918,35.535,1.709,53.829
2023-11-29 16:30:00,1.091,26.234,6.172444444444444,7.902,35.578,1.334,53.884
2023-11-29 17:00:00,1.461,26.265,6.190666666666667,7.901,35.533,1.663,53.825
2023-11-29 17:30:00,1.572,26.335,6.208888888888889,7.903,35.562,1.5,53.865
2023-11-29 18:00:00,1.126,26.223,6.227111111111111,7.905,35.518,1.706,53.802
2023-11-29 18:30:00,1.365,25.949,6.245333333333333,7.907,35.537,1.34,53.819
2023-11-29 19:00:00,1.331,25.829,6.263555555555556,7.941,35.533,1.435,53.809
2023-11-29 19:30:00,1.064,26.039,6.281777777777777,7.904,35.505,1.352,53.778
2023-11-29 20:00:00,2.735,25.872,6.3,7.974,35.467,2.233,53.722
2023-11-29 20:30:00,2.223,25.892,6.415,7.978,35.447,2.009,53.696
2023-11-29 21:00:00,2.368,25.955,6.577,7.989,35.459,2.542,53.714
2023-11-29 21:30:00,2.431,25.993,6.425,7.979,35.454,2.454,53.708
2023-11-29 22:00:00,2.276,26.052,6.439,7.976,35.452,2.002,53.708
2023-11-29 22:30:00,1.446,26.08,6.39,7.976,35.447,1.613,53.702
2023-11-29 23:00:00,1.082,26.042,6.138,7.962,35.422,1.473,53.668
2023-11-29 23:30:00,1.89,26.005,6.199,7.975,35.448,1.6,53.701
2023-11-30 00:00:00,0.46,25.946,6.121499999999999,7.939,35.439,1.323,53.687
2023-11-30 00:30:00,1.261,25.869,6.044,7.971,35.458,1.346,53.709
2023-11-30 01:00:00,1.363,25.831,6.032,7.966,35.446,1.567,53.693
2023-11-30 01:30:00,1.592,25.741,6.051,7.968,35.407,1.566,53.636
2023-11-30 02:00:00,1.404,25.712,6.011,7.968,35.421,1.619,53.654
2023-11-30 02:30:00,1.359,25.739,6.014,7.952,35.452,1.355,53.698
2023-11-30 03:00:00,0.814,25.688,6.017,7.951,35.405,1.56,53.633
2023-11-30 03:30:00,0.69,25.685,6.0200000000000005,7.95,35.412,1.409,53.642
2023-11-30 04:00:00,1.024,25.689,6.023000000000001,7.932,35.411,1.263,53.64
2023-11-30 04:30:00,0.418,25.666,6.026,7.911,35.403,1.133,53.629
2023-11-30 05:00:00,0.4456666666666666,25.644,6.029,7.911666666666666,35.435,1.189,53.671
2023-11-30 05:30:00,0.4733333333333333,25.62,6.032,7.912333333333334,35.351,1.234,53.557
2023-11-30 06:00:00,0.501,25.613,6.035,7.913,35.448,1.813,53.688
2023-11-30 06:30:00,1.138,25.636,6.038,7.964,35.449,1.908,53.69
2023-11-30 07:00:00,0.632,25.67,6.0705,7.941,35.407,1.684,53.634
2023-11-30 07:30:00,0.966,25.759,6.103,7.961,35.405,1.87,53.634
2023-11-30 08:00:00,1.442,25.875,6.206,7.966,35.42,1.881,53.659
2023-11-30 08:30:00,1.091,26.154,6.139,7.962,35.479,1.998,53.748
2023-11-30 09:00:00,1.317,26.3,6.018,7.955,35.52,2.134,53.808
2023-11-30 09:30:00,1.278,26.478,6.05,7.944,35.549,3.122,53.854
2023-11-30 10:00:00,0.472,26.771,6.082,7.944,35.552,2.11,53.868
2023-11-30 10:30:00,0.867,27.006,6.462,7.963,35.508,2.111,53.818
2023-11-30 11:00:00,0.501,26.977,6.238,7.936,35.463,1.621,53.757
2023-11-30 11:30:00,0.216,27.192,6.296,7.933,35.488,1.715,53.799
2023-11-30 12:00:00,0.201,27.338,6.33,7.939,35.492,1.466,53.81
2023-11-30 12:30:00,0.5193333333333333,27.23033333333333,6.328,7.947,35.552,1.433,53.88666666666667
2023-11-30 13:00:00,0.8376666666666666,27.122666666666667,6.326,7.955,35.611999999999995,1.4,53.96333333333333
2023-11-30 13:30:00,1.156,27.015,6.324,7.963,35.672,1.367,54.04
2023-11-30 14:00:00,0.576,27.16,6.413,7.974,35.707,1.809,54.092
2023-11-30 14:30:00,0.702,27.149,6.545,7.974,35.729,0.923,54.122
2023-11-30 15:00:00,0.758,27.139,6.383,7.976,35.708,0.876,54.092
2023-11-30 15:30:00,1.441,27.075,6.326,7.964,35.711,1.326,54.094
2023-11-30 16:00:00,1.871,27.295,6.746,7.996,35.668,1.187,54.045
2023-11-30 16:30:00,1.813,27.274,6.918,7.992,35.752,1.034,54.157
2023-11-30 17:00:00,2.398,27.343,6.957,7.998,35.745,1.19,54.15
2023-11-30 17:30:00,2.878,27.184,6.929,8.001,35.765,1.187,54.17
2023-11-30 18:00:00,3.187,26.962,7.107,8.016,35.682,1.51,54.051
2023-11-30 18:30:00,2.105,26.906,6.722,7.99,35.708,0.746,54.083
2023-11-30 19:00:00,2.12,26.885,6.46,7.974,35.662,0.883,54.02
2023-11-30 19:30:00,1.583,26.787,6.274,7.967,35.679,0.481,54.04
2023-11-30 20:00:00,0.929,26.801,6.014,7.969,35.702,0.584,54.071
2023-11-30 20:30:00,2.944,26.881,6.8,8.009,35.727,0.642,54.108
